AAPL,GOOGL,NDX
117.945,829.67,4897.587
117.99,829.39,4897.102
117.975,829.4155,4896.931
117.9401,829.3,4896.743
117.945,829.16,4896.736
117.965,829.55,4897.078
117.9562,829.49,4897.046
117.951,829.6,4897.316
117.965,830,4897.708
117.9741,829.81,4897.458
117.945,829.67,4896.79
117.945,829.76,4896.629
117.9465,829.83,4896.886
117.9459,829.83,4896.857
117.971,829.75,4897.558
117.995,829.85,4897.935
117.985,830,4898.262
117.98,829.72,4897.91
117.96,830,4896.754
117.9859,829.91,4896.974
117.9383,829.63,4896.289
117.95,829.61,4895.934
117.94,829.82,4895.875
117.9159,829.74,4895.655
117.9243,829.56,4894.995
117.913,829.26,4895.145
117.91,828.73,4894.277
117.925,828.63,4894.084
117.9322,829,4894.87
117.9165,829.075,4894.668
117.9,829.03,4894.081
117.9289,829.1023,4894.22
117.925,829.11,4894.209
117.9242,829,4893.121
117.97,829.17,4894.213
117.965,829.009,4894.129
117.9559,828.905,4893.794
117.92,828.27,4892.342
117.92,828.0113,4892.012
117.94,828.52,4892.795
117.925,828.34,4891.818
117.8653,828.08,4890.643
117.8688,828.25,4890.902
117.81,828.06,4890.184
117.825,828.04,4890.016
117.831,828.05,4891.181
117.8247,827.01,4890.233
117.825,827.15,4890.449
117.83,826.68,4890.62
117.8265,826.64,4889.978
117.866,826.56,4890.61
117.8959,826.58,4890.368
117.8957,826.72,4890.77
117.935,826.81,4891.163
117.96,826.88,4891.248
117.9,826.8725,4890.446
117.88,826.8,4889.967
117.87,826.58,4889.35
117.87,827.15,4890.142
117.83,827.127,4889.718
117.82,827.15,4889.199
117.825,827.43,4889.081
117.8292,827.39,4888.371
117.77,827.4045,4887.581
117.764,827.54,4888.547
117.8145,827.36,4888.185
117.81,827.4401,4888.577
117.82,827.69,4889.064
117.81,827.7,4889.109
117.781,827.49,4888.193
117.762,827.44,4887.334
117.75,827.35,4887.715
117.7968,827.62,4887.991
117.78,827.63,4886.81
117.79,827.63,4887.181
117.77,828.01,4887.57
117.809,828.01,4888.177
117.8046,827.65,4887.403
117.81,827.65,4887.181
117.7799,827.65,4886.644
117.7799,827.564,4886.766
117.765,827.63,4886.354
117.791,827.7779,4887.072
117.79,827.71,4886.959
117.8,827.78,4887.121
117.82,827.67,4886.852
117.89,827.75,4888.131
117.88,828.05,4888.831
117.8641,827.98,4888.552
117.8965,827.9329,4888.585
117.925,828.09,4888.489
117.9,828.17,4888.547
117.9192,828.62,4889.447
117.9286,828.7372,4889.502
117.945,828.8544,4890.489
117.935,828.845,4889.569
117.9641,828.66,4889.493
117.97,828.2279,4888.99
117.9799,828.36,4888.914
117.9742,828.23,4888.745
117.9799,828.33,4889.238
117.95,828.03,4888.562
117.95,828.13,4888.496
117.945,828.2,4888.522
117.96,828.27,4888.731
117.951,828.22,4888.27
117.98,828.42,4888.856
118,828.76,4889.685
118,828.9,4889.652
117.99,828.795,4889.166
118.0201,828.75,4888.801
118.0025,828.423,4888
117.99,828.01,4887.242
118.02,828.23,4887.383
118.0956,828.35,4887.635
118.135,828.72,4889.475
118.17,828.8,4888.972
118.1547,828.735,4888.479
118.19,828.76,4888.835
118.246,828.93,4889.207
118.18,828.74,4888.478
118.18,828.532,4888.781
118.25,828.55,4890.426
118.234,828.06,4889.845
118.311,828.04,4890.727
118.25,828.55,4891.619
114.25,826.62,4861.099
113.955,826.72,4860.487
113.9958,826.51,4861.933
113.89,826.07,4860.662
113.82,824.58,4859.279
113.78,823.745,4856.894
113.61,823.86,4857.335
113.393,823.61,4855.093
113.61,824.09,4857.207
113.7093,825.89,4860.912
113.669,826,4864.913
113.594,826,4862.18
113.6,825.44,4863.19
113.69,824.2,4862.488
113.83,823.97,4860.732
113.8,823.49,4857.34
113.96,822.85,4859.814
113.96,822.47,4860.972
113.9325,822.13,4857.933
114.09,822.001,4858.847
114,820.785,4851.93
113.7474,820.72,4850.583
113.8073,820.805,4851.622
114.01,821.305,4855.441
114.12,821.21,4855.183
114,821.34,4855.124
113.98,821.74,4854.591
114,822.04,4854.239
114.0432,821.56,4853.952
113.89,821.96,4854.119
113.81,821.71,4852.873
113.71,821.7705,4852.581
113.7,821.68,4852.822
113.73,821.9,4854.719
113.7593,822.1049,4856.187
113.93,822.35,4857.091
113.909,823.47,4859.942
113.9,823.29,4859.058
113.88,823.6068,4859.28
113.94,822.62,4858.806
113.93,822.8447,4858.784
113.7852,822.54,4856.286
113.76,822.73,4857.874
113.92,823.14,4860.797
113.92,823.36,4860.052
114.17,824.33,4864.061
114.15,824.48,4862.18
114.07,823.57,4859.395
114.01,823.6262,4857.986
114.115,823.55,4859.051
114.075,823.175,4859.054
114.135,823.3,4859.905
114.2193,823.31,4861.015
114.26,822.65,4860.83
114.1862,822.98,4861.281
114.21,822.84,4861.743
114.1,822.58,4858.988
114.1042,822.75,4859.287
113.95,822.5,4857.864
114.15,822.5,4859.217
114.1783,822.58,4861.201
114.15,821.61,4857.81
114.2391,821.6029,4858.359
114.4818,821.61,4860.412
114.5575,821.55,4861.802
114.32,821.867,4862.339
114.45,822.06,4864.748
114.5848,821.9,4869.074
114.66,821.98,4868.643
114.62,822,4868.774
114.5232,821.94,4868.206
114.5199,821.91,4866.486
114.557,822.18,4867.003
114.7,822.2,4868.504
114.73,822.18,4868.679
114.855,821.95,4868.993
114.94,821.56,4869.441
114.925,821.8,4868.49
114.88,821.72,4868.346
114.8144,821.74,4868.962
114.681,822.11,4869.455
114.601,822.07,4868.457
114.715,822.07,4869.023
114.715,822.74,4869.287
114.8,822.47,4868.902
114.7093,822.57,4868.779
114.6159,822.24,4868.541
114.62,821.825,4867.547
114.64,821.98,4868.776
114.9,823.25,4878.341
114.81,824.14,4880.82
114.84,824.6045,4881.615
114.84,824.17,4881.393
114.88,823.9,4880.252
114.935,824.3175,4881.899
115.0557,824.68,4882.675
115.165,824.48,4884.626
115.18,824.04,4883.13
115.09,823.75,4882.538
114.99,824.02,4881.504
115.15,823.76,4882.199
115.085,823.62,4882.493
115.1,823.84,4884.01
115.1,824.37,4885.155
115.14,824.77,4885.539
115.17,824.975,4885.01
115.04,824.77,4884.365
115.01,825.18,4883.615
115,825.01,4883.033
114.95,824.595,4880.905
115.05,824.6455,4881.495
115.04,824.86,4881.513
115.0323,824.8687,4881.099
115.02,824.91,4881.283
114.94,825.13,4880.851
114.92,825.07,4879.875
114.92,825.15,4879.616
114.91,825.1,4879.255
114.9341,825.23,4878.835
114.91,825.1135,4879.561
114.9,825.005,4879.613
114.86,824.955,4878.693
114.92,825.09,4879.717
114.9001,825.22,4880.242
114.8814,824.7,4878.964
114.95,824.55,4878.626
115.04,824.16,4876.891
114.9159,824.0586,4876.461
114.91,824.38,4876.424
114.981,824.535,4877.745
114.99,824.49,4877.845
114.94,824.16,4877.203
114.95,823.6632,4877.101
114.98,823.29,4877.157
114.96,823.35,4876.222
114.97,823.22,4876.092
114.97,823.34,4876.87
114.97,823.27,4877.127
114.89,823.12,4876.491
114.89,823.63,4876.853
114.85,823.08,4876.853
114.97,822.8326,4876.885
115.07,822.9144,4878.747
115.05,822.97,4877.8
115.0533,822.6626,4876.926
115.06,822.79,4877.475
115.12,822.6,4877.502
115.07,822.41,4876.033
114.9464,822.465,4875.05
114.93,822.33,4873.996
114.94,822.26,4874.253
114.89,821.976,4873.7
114.91,821.86,4874.302
114.96,822.22,4874.816
114.96,821.52,4873.743
114.931,821.9,4874.023
114.95,822.25,4874.776
114.916,822.0725,4873.432
114.896,822.16125,4873.044
114.9,822.25,4873.064
114.91,822.31,4874.155
114.938,822.185,4873.603
114.945,822.38,4874.307
114.955,822.495,4875.201
114.931,822.68,4875.01
114.99,822.66,4875.19
115.035,822.655,4875.618
115.13,822.65,4875.841
115.111,822.63,4875.65
115.12,822.62,4875.652
115.144,822.61,4876.434
115.1941,822.61,4877.091
115.1943,822.4,4876.81
115.14,822.23,4875.92
115.14,822.22,4874.671
115.144,822.22,4875.639
115.15,822.3,4875.164
115.2688,822.05,4876.113
115.2435,821.5,4874.829
115.2587,821.8,4874.008
115.28,821.5,4873.925
115.36,821.58,4874.78
115.43,821.805,4875.238
115.36,821.655,4874.671
115.38,821.34,4873.563
115.39,821.1534,4873.23
115.27,821.02,4872.08
115.316,821.088,4872.363
115.345,821.34,4872.941
115.43,821.672,4874.011
115.48,821.78,4874.016
115.55,821.77,4874.667
115.51,821.65,4874.495
115.4,821.405,4874.01
115.42,821.47,4874.261
115.4192,821.81,4874.443
115.4259,821.58,4874.36
115.36,821.2,4873.109
115.4,821.11,4873.65
115.4743,821.515,4874.468
115.63,821.7,4877.097
115.5964,821.425,4876.021
115.61,821.535,4875.631
115.636,821.6,4875.69
115.58,821.295,4875.439
115.5544,821.285,4875.347
115.52,821.04,4874.634
115.48,821.1,4873.995
115.38,820.86,4872.613
115.38,820.66,4872.178
115.335,820.87,4872.654
115.4,820.725,4872.961
115.424,820.88,4874.397
115.42,820.885,4874.249
115.44,820.8,4874.092
115.375,820.8525,4873.448
115.365,821.16,4873.311
115.3,820.91,4872.179
115.2889,820.98,4871.409
115.1573,820.3,4868.494
115.175,820.5385,4868.068
115.18,820.79,4868.651
115.19,820.88,4868.959
115.16,820.94,4868.498
115.02,820,4863.782
115.1,819.81,4863.181
115.1056,819.345,4862.198
115.16,819.62,4862.738
115.175,819.57,4863.274
115.21,819.31,4863.968
115.17,819.18,4864.21
115.21,819.21,4864.276
115.18,819.59,4864.984
115.14,819.84,4864.834
115.0942,819.6952,4864.597
115.0909,819.49,4863.909
115.06,819.1491,4862.973
115.13,819.405,4864.469
115.085,819.6419,4863.843
115.0653,819.88,4863.721
115.055,819.49,4863.048
115.07,820.19,4863.279
115.09,819.8915,4862.251
115.08,820.06,4862.012
115.05,820.49,4861.958
115.034,819.99,4860.633
115.04,819.91,4860.61
115.0408,819.905,4860.914
114.98,819.7375,4858.84
114.9575,819.51,4858.084
114.975,819.225,4857.587
114.951,818.8,4856.179
114.9289,818.4359,4854.445
115.015,818.78,4855.625
114.985,818.6575,4855.115
114.9159,818.455,4854.003
114.9146,818.52,4854.769
114.91,818.35,4855.594
114.87,818.37,4855.326
114.8201,818.55,4855.9
114.77,818.58,4855.649
114.79,818.45,4855.904
114.71,818.4,4854.411
114.745,818.79,4854.421
114.7,818.33,4852.527
114.6298,818.3328,4851.201
114.63,817.45,4849.924
114.7689,817.35,4851.757
114.79,817.76,4853.437
114.64,817.76,4852.804
114.7411,817.7,4853.68
114.74,817.44,4853.114
114.76,817.08,4851.567
114.75,817.3445,4850.029
114.7,817.1,4848.919
114.6875,816.94,4847.714
114.76,817.325,4850.128
114.74,817.57,4850.404
114.746,817.81,4851.248
114.795,818.78,4852.876
114.8762,818.935,4853.935
114.9048,818.55,4853.629
114.9165,818.9525,4855.393
114.9441,819.115,4856.403
114.94,819.21,4857.415
114.97,819.24,4857.59
114.936,818.96,4855.986
114.9099,818.985,4855.648
114.92,818.76,4855.269
114.91,818.75,4854.981
114.93,818.78,4855.381
114.91,818.53,4854.801
114.91,818.4,4854.873
114.88,818.16,4854.08
114.786,818.115,4853.583
114.8509,817.92,4855.039
114.88,817.94,4854.135
114.8947,817.97,4855.477
114.9259,817.92,4855.561
114.9135,817.44,4855.092
114.93,818.045,4854.939
114.91,818.09,4854.789
114.9201,817.82,4854.831
114.9159,817.81,4854.495
114.935,818.13,4855.151
114.93,818.06,4854.918
114.9899,818.1727,4856.362
114.995,818.34,4856.526
115.05,818.68,4858.303
115.02,818.44,4858.269
115.08,818.82,4858.713
115.0644,819.05,4859.415
115.055,818.9,4859.24
115.1126,819.2368,4859.966
115.1,819.18,4859.765
115.1304,819.51,4861.066
115.1132,819.555,4860.148
115.1,819.4,4859.179
115.145,819.49,4859.668
115.205,819.32,4858.993
115.175,819.51,4857.618
115.13,819.4,4857.182
115.19,819.44,4857.911
115.23,819.84,4858.538
115.22,819.51,4858.189
115.3,819.63,4858.675
115.29,819.61,4859.148
115.345,820.39,4862.202
115.35,820.5699,4863.346
115.3273,820.18,4863.312
115.305,820.28,4862.226
115.305,820.2,4861.733
115.2644,819.85,4860.962
115.32,819.835,4860.937
115.17,819.8506,4860.66
115.22,819.91,4860.482
115.25,820.07,4861.126
115.2,819.44,4859.543
115.0907,819.5,4858.821
115.1666,819.72,4859.588
115.165,819.77,4859.822
115.17,819.76,4859.417
115.18,819.76,4859.809
115.18,819.94,4860.135
115.2,820.14,4860.913
115.225,820.19,4861.033
115.22,820.27,4862.499
115.1606,820.385,4861.073
115.17,820.51,4861.961
115.185,820.25,4861.603
115.22,820.49,4862.719
115.2574,820.35,4863.135
115.24,820.49,4864.463
115.22,820.435,4863.501
115.24,820.79,4864.837
115.2211,820.72,4864.372
115.272,820.97,4864.766
115.28,821.01,4863.89
115.2508,820.835,4863.563
115.215,820.72,4863.053
115.201,820.79,4862.704
115.215,821.05,4863.995
115.26,820.99,4864.035
115.25,821.06,4864.109
115.25,820.805,4863.578
115.26,821.03,4862.968
115.24,821.07,4862.614
115.1754,821.14,4861.631
115.25,821.3798,4862.56
115.2,821.89,4862.502
115.23,821.66,4861.629
115.23,821.6648,4861.579
115.2316,821.56,4861.027
115.32,821.97,4862.84
115.3118,822.031,4863.831
115.46,822.13,4865.736
115.48,821.81,4864.889
115.4244,821.745,4864.169
115.32,821.66,4863.575
115.31,821.645,4862.39
115.435,821.775,4862.907
115.4041,821.61,4861.372
115.42,821.2126,4860.946
115.4258,821.3,4861.019
115.385,821.23,4859.497
115.3975,821.6,4859.463
115.4526,821.95,4860.991
115.435,822.04,4860.093
115.41,822.05,4859.99
115.59,822.1,4861.113
115.47,825.6,4884.363
115.49,825.07,4883.652
115.12,826.58,4881.558
115.05,826.3,4880.487
115.1273,825.46,4881.101
115.09,825,4881.56
115.2607,823.1,4881.802
115.39,822.25,4879.79
115.46,821.85,4880.154
115.33,822.11,4877.611
115.27,820.67,4874.684
115.22,821.51,4874.486
115.24,821.63,4876.148
115.3092,821.3,4875.004
115.43,821.45,4875.721
115.4,821.66,4876.1
115.495,821.35,4877.639
115.49,820.64,4877.82
115.36,820.48,4874.412
115.25,819.72,4871.213
115.38,820.155,4872.362
115.47,819.985,4873.034
115.42,820.1,4873.964
115.38,819.536,4873.977
115.44,819.79,4874.41
115.43,819.485,4875.362
115.43,819.5248,4875.449
115.3899,819.8,4875.443
115.36,819.66,4874.781
115.37,819.02,4876.861
115.4,819.15,4874.26
115.375,818.62,4874.253
115.44,818.96,4875.786
115.26,818.68,4871.573
115.24,818.15,4870.21
115.37,818.32,4873.638
115.29,818.2,4872.504
115.29,818.17,4871.262
115.26,817.855,4869.648
115.15,817.42,4867.121
115.1001,816.725,4863.801
115.1125,817.47,4865.07
115.125,817.93,4866.481
115.07,817.85,4865.634
115.04,817.8301,4864.15
115.125,817.8956,4864.762
115.125,818.16,4865.723
115.03,818.475,4865.897
115.0042,818.5,4865.197
114.92,818.035,4859.899
114.8599,818.0607,4860.193
114.8299,817.26,4856.49
114.8099,816.37,4854.984
114.91,816.49,4856.845
114.88,816.275,4855.332
114.94,816.535,4855.672
114.935,816.91,4856.461
114.9267,816.65,4855.036
114.94,816.6176,4855.706
114.94,816.88,4856.734
114.986,817.11,4857.129
114.975,817.6,4857.628
114.97,817.34,4858.981
115,817.34,4859.145
114.9992,817.19,4858.56
114.9,816.32,4853.971
114.9044,816.3,4852.455
114.99,816.41,4855.167
114.93,815.58,4852.647
114.91,815.255,4849.362
114.95,815.355,4851.41
114.94,814.98,4850.507
114.94,815.11,4850.224
114.92,815.78,4850.467
115,816.25,4851.861
115.02,816.35,4853.249
115.0243,816.19,4853.487
115,816.24,4852.467
115.0473,816.35,4852.976
115.0542,816.69,4853.654
115.05,816.59,4854.678
115.0334,816.97,4855.591
115.0101,816.85,4855.11
115.05,816.86,4854.398
115.025,816.9,4854.725
114.97,816.101,4850.581
114.99,816.3,4850.438
114.97,816.34,4850.3
114.99,816.13,4849.506
115.01,816.06,4849.967
115.0105,815.92,4850.093
115,815.735,4849.111
115.01,815.85,4851.038
115.0149,816.01,4850.842
115.015,815.82,4849.795
115.02,816.15,4850.572
115.02,816.09,4850.776
115.02,816.6,4851.469
115.065,817.07,4854.487
115.04,817.16,4854.683
115.03,817.86,4854.966
115.01,817.91,4853.822
115,817.66,4853.53
115.02,817.83,4854.323
114.99,817.9,4853.564
115,818.21,4853.519
115.025,817.96,4854.202
115.03,818.09,4855.57
115.015,818,4854.895
114.97,817.95,4855.334
114.9993,818.11,4856.009
115.0001,818.15,4856.251
115.01,818.33,4856.449
114.985,818.41,4856.656
114.975,818.11,4855.832
114.9899,817.96,4855.883
114.93,817.9,4854.535
114.9,818.14,4855.419
114.91,818.23,4857.284
114.91,818.29,4856.628
114.93,818.15,4857.017
114.9,817.91,4856.098
114.9448,818.21,4857.17
114.91,818.27,4856.659
114.85,818.46,4853.655
114.8343,818.55,4854.624
114.8,818.15,4852.188
114.7946,818.47,4851.663
114.7701,817.96,4851.371
114.84,818.3,4852.517
114.82,817.89,4850.975
114.8335,817.59,4850.397
114.8566,817.82,4850.968
114.89,817.78,4851.7
114.9,817.92,4853.102
114.92,817.89,4854.738
114.91,817.35,4854.454
114.9401,817.6,4854.132
114.86,817.41,4852.062
114.91,817.58,4853.053
114.9,817.93,4853.785
114.85,817.34,4850.963
114.86,817.66,4851.999
114.8289,817.5237,4851.945
114.8501,817.36,4852.108
114.93,817.89,4853.32
115.08,818.225,4858.043
115.17,818.14,4859.192
115.19,818.86,4860.884
115.16,818.91,4861.239
115.21,818.9,4862.262
115.17,819,4862.359
115.2052,819.3101,4861.705
115.18,819.44,4860.792
115.175,819.67,4861.019
115.2,820.15,4861.992
115.19,820.24,4862.053
115.17,819.67,4861.681
115.18,819.6,4861.248
115.2,819.43,4860.878
115.23,819.9,4862.52
115.21,819.6,4861.349
115.2,819.291,4860.84
115.21,819.39,4861.196
115.22,819.62,4861.177
115.16,819.55,4861.682
115.085,819.4475,4859.199
115.08,819.6,4859.892
115.09,819.8,4860.178
115.0761,819.68,4860.181
115.0949,819.825,4859.846
115.07,819.13,4858.939
115.11,819.31,4858.442
115.109,819.38,4858.119
115.09,818.61,4857.049
115.15,818.62,4858.344
115.2,818.52,4858.197
115.18,818.4367,4857.938
115.21,819.16,4859.064
115.195,819,4858.929
115.2,818.84,4858.056
115.21,819.3,4858.684
115.2,819.805,4858.837
115.2,819.5699,4858.562
115.17,818.86,4856.617
115.17,819.21,4856.773
115.17,819.13,4856.627
115.08,818.61,4851.965
115.09,818.7,4852.004
115.1047,818.62,4852.635
115.12,819.035,4852.623
115,818.4,4848.893
115.016,818.93,4849.852
115.0049,818.93,4850.43
114.97,818.6,4849.748
114.94,818.56,4849.234
114.92,818.68,4848.89
114.915,818.77,4848.215
114.96,818.91,4849.589
114.97,818.68,4850.675
114.97,818.7,4849.682
114.97,818.52,4849.869
114.98,818.6285,4848.753
115.0001,818.325,4849.708
114.99,818.19,4849.342
115.02,818.63,4850.337
115,818.157,4849.078
115,818.33,4850.287
115,818.52,4850.932
114.985,818.1,4850.074
115,818,4850.405
114.9953,818.28,4850.852
115,818.06,4850.066
114.99,817.925,4849.701
115.01,817.83,4850.291
114.97,817.48,4848.906
115,817.27,4848.462
114.9999,817.01,4847.871
114.99,816.925,4847.832
114.9448,816.84,4845.204
114.94,817.2475,4846.694
114.93,817,4845.612
114.9669,817.25,4847.207
114.94,817.22,4847.004
114.9699,817.1,4847.684
114.98,817,4848.44
114.985,817.14,4849.121
114.98,817.44,4850.395
114.94,817.17,4849.838
114.945,817.16,4850.038
114.91,817.38,4850.448
114.89,816.85,4848.714
114.9,817.305,4849.807
114.9,817.4,4850.362
114.9057,817.35,4850.217
114.885,817.74,4850.189
114.84,817.23,4849.3
114.83,817.266,4849.399
114.8741,817.43,4849.783
114.8851,817.3522,4850.468
114.87,817.27,4850.243
114.8544,817.05,4848.506
114.8968,816.945,4849.167
114.87,816.5,4848.694
114.893,816,4848.227
114.91,816.59,4848.939
114.97,816.675,4850.57
115,816.405,4851.607
115.01,816.6,4852.511
115.03,816.69,4853.689
115.0059,816.515,4852.152
114.9956,816.25,4851.224
115.0037,816.2416,4851.154
115.0048,815.91,4850.424
115.0099,815.96,4850.583
115,816.42,4851.278
114.9966,816.2,4850.433
114.97,816.08,4848.875
115,816.572,4849.542
114.98,816.205,4848.468
115.0011,816,4849.011
115.01,815.51,4849.6
115.03,815.46,4850.327
115.02,815.63,4850.629
115.01,815.58,4850.383
115.02,815.8,4851.291
114.99,815.51,4850.896
115.0072,815.44,4850.521
114.97,815.48,4850.125
114.97,816,4850.23
114.975,815.8,4850.419
114.99,816.3722,4852.038
114.98,816.3,4851.998
115.025,816.7,4853.015
115.02,816.65,4852.085
115.015,816.78,4852.187
114.98,816.69,4852.444
115,816.52,4851.55
115.01,816.7,4852.447
115,816.5,4850.34
114.9876,816.64,4850.201
114.98,816.69,4850.611
115.07,817.12,4853.438
115.07,817.35,4854.133
115.085,817.27,4854.941
115.0944,817.6,4855.55
115.12,817.23,4854.597
115.12,817.2,4854.569
115.138,817.29,4854.995
115.12,817.23,4853.892
115.1,817.21,4853.604
115.0911,816.74,4852.798
115.1,816.9342,4853.01
115.1,817.39,4853.376
115.04,816.95,4850.877
115.06,817.73,4853.311
115.03,817.56,4852.203
115.0259,817.21,4851.784
115.05,817.28,4850.753
115.05,817.16,4851.51
115.08,817.23,4851.704
115.04,816.98,4851.227
115.02,816.825,4850.31
114.92,816.78,4848.266
114.95,817.12,4848.112
114.8901,816.645,4845.116
114.97,817.25,4847.989
114.95,817.3,4847.509
115,817.76,4848.763
115.01,817.16,4848.064
114.9815,816.98,4847.268
114.98,817.21,4847.221
114.9853,817.01,4847.7
114.9457,817.18,4847.459
114.92,817.04,4846.511
114.93,817.15,4847.103
114.92,816.64,4846.073
114.95,816.35,4846.231
114.91,816.27,4845.267
114.94,816.29,4845.394
114.92,816.21,4845.189
114.88,816.02,4843.4
114.8716,816,4844.708
114.87,815.85,4844.926
114.8926,815.77,4845.015
114.88,815.82,4845.025
114.89,815.81,4844.834
114.87,815.73,4844.761
114.86,815.76,4843.939
114.87,816.02,4844.813
114.91,816.1,4846.49
114.8807,815.74,4845.739
114.91,816.3,4846.587
114.915,816.345,4845.797
114.9126,817,4845.843
114.9036,817.4,4845.796
114.885,817.2075,4845.52
114.875,817.41,4844.686
114.85,817.92,4845.029
114.8538,818.13,4844.828
114.8,817.62,4843.468
114.81,817.345,4843.49
114.7625,817.59,4842.325
